RowId,Location
179,47.90966
180,82.867134
181,68.427536
182,35.993805
183,26.178246
184,35.848812
185,60.150352
186,38.164253
187,74.90443
188,37.745853
189,37.230705
190,37.138515
191,20.795986
192,37.089214
193,59.737648
194,26.473072
195,79.93697
196,26.616749
197,40.05553
198,27.898504
199,13.044613
200,28.465183
201,51.192455
202,52.894535
203,63.003296
204,76.277435
205,31.714327
206,76.6055
207,49.025547
208,71.86363
209,48.388035
210,82.1487
211,69.447624
212,37.24046
213,31.01484
214,36.35389
215,61.271564
216,38.322006
217,73.902435
218,37.706528
219,36.643326
220,37.411873
221,24.02266
222,37.431683
223,56.84929
224,30.66999
225,80.15582
226,31.62368
227,38.107533
228,30.856552
229,16.061787
230,31.144953
231,52.52751
232,53.042038
233,64.05739
234,74.61563
235,36.25574
236,75.10034
237,50.020325
238,70.32394
239,50.807327
240,83.07778
241,66.959
242,40.028736
243,32.427765
244,37.312378
245,58.891453
246,42.163708
247,70.74093
248,42.501785
249,38.612476
250,39.308006
251,26.362534
252,38.183346
253,57.259888
254,31.147694
255,79.15997
256,34.80162
257,42.02484
258,29.38737
259,17.697134
260,28.194609
261,48.28321
262,55.03593
263,58.09306
264,77.259636
265,30.90242
266,75.208374
267,46.0971
268,70.03979
269,46.483658
270,84.67136
271,67.20515
272,37.464108
273,31.707521
274,35.66283
275,58.57804
276,38.79069
277,71.76494
278,38.503597
279,37.58444
280,37.387478
281,23.57098
282,37.11747
283,58.5775
284,26.255383
285,77.72523
286,30.34074
287,37.798435
288,25.897102
289,15.990666
290,29.60842
291,50.08122
292,52.19235
293,60.67768
294,73.21558
295,33.41877
296,72.72588
297,48.070835
298,65.63844
299,49.621628
300,81.84099
301,67.27401
302,40.140053
303,32.233437
304,35.48839
305,60.077488
306,40.680153
307,71.94815
308,40.82028
309,37.00518
310,37.762417
311,24.834087
312,37.374256
313,57.23735
314,30.533037
315,79.82037
316,33.788773
317,39.707607
318,29.41312
319,17.16564
320,27.611664
321,48.473038
322,50.424522
323,59.188526
324,77.999504
325,34.75668
326,77.09708
327,47.2118
328,70.03133
329,45.904404
330,86.29213
331,68.71524
332,39.923943
333,32.508705
334,38.433098
335,59.967506
336,39.66746
337,72.188416
338,39.85271
339,38.10714
340,39.095284
341,24.529335
342,39.48445
343,55.292892
344,30.634995
345,79.70806
346,33.548058
347,43.371418
348,30.381565
349,16.42303
350,33.345184
351,51.194477
352,57.18957
353,61.281395
354,77.17731
355,34.765743
356,78.21756
357,49.824017
358,72.309425
359,50.340714
360,84.45758
361,66.25959
362,36.3474
363,30.706514
364,35.2741
365,59.55564
366,38.46712
367,71.35958
368,37.432198
369,36.147606
370,36.143574
371,24.777023
372,35.315117
373,59.031433
374,30.133736
375,75.04835
376,28.579391
377,38.93183
378,29.735806
379,17.647045
380,27.898165
381,47.220898
382,60.604717
383,57.36644
384,76.879005
385,31.407097
386,75.736015
387,45.806786
388,71.49867
389,46.87041
390,87.12116
391,66.96431
392,37.684616
393,26.484316
394,35.777664
395,61.269344
396,37.950054
397,74.02472
398,38.23341
399,33.455074
400,36.7011
401,21.321226
402,37.30388
403,58.708527
404,25.43637
405,79.91598
406,27.057783
407,36.8373
408,26.138048
409,13.076051
410,26.230536
411,44.141808
412,61.60608
413,61.91548
414,74.51974
415,33.481735
416,73.60762
417,46.60759
418,70.14628
419,45.210007
420,80.40506
421,66.86117
422,39.619034
423,32.553726
424,36.06407
425,58.87385
426,42.41056
427,72.90865
428,41.765438
429,37.932762
430,40.449673
431,24.95205
432,37.884655
433,55.75654
434,31.121803
435,80.536835
436,35.102856
437,41.77173
438,30.247438
439,16.467138
440,30.213701
441,45.729687
442,57.27173
443,59.250416
444,81.46339
445,30.33017
446,78.569016
447,45.384636
448,76.51146
449,44.2248
450,87.58083
451,70.5655
452,36.700317
453,32.434963
454,31.995436
455,60.512817
456,39.054237
457,73.88938
458,40.622627
459,36.7889
460,36.129864
461,24.11199
462,34.69127
463,59.51532
464,29.142946
465,79.45201
466,31.154358
467,38.63965
468,27.738174
469,19.426016
470,23.895699
471,48.30625
472,46.96459
473,58.9929
474,73.39167
475,30.298111
476,70.93066
477,46.150314
478,66.9192
479,45.386307
480,74.21999
481,66.552864
482,38.485157
483,30.690294
484,35.783997
485,58.316513
486,39.581757
487,72.923805
488,40.38812
489,36.713406
490,37.955914
491,22.494871
492,37.545284
493,54.9224
494,29.696177
495,79.7035
496,34.449463
497,41.259975
498,28.607492
499,14.13056
500,31.014975
501,47.019466
502,56.889633
503,58.493237
504,79.02616
505,31.396929
506,78.27338
507,46.6471
508,72.837715
509,45.590282
510,86.49275
511,65.08841
512,36.375805
513,32.849014
514,37.184788
515,58.01683
516,37.531635
517,69.5658
518,36.440395
519,38.41685
520,38.030293
521,26.245573
522,38.08331
523,58.091187
524,29.672337
525,74.59195
526,29.170555
527,40.602787
528,31.203203
529,19.302904
530,31.552652
531,51.268047
532,57.91034
533,63.132988
534,71.08521
535,35.50079
536,72.805725
537,50.6344
538,69.101494
539,51.059433
540,73.78036
541,62.92609
542,35.609062
543,29.723785
544,36.08377
545,57.3122
546,37.87889
547,69.07305
548,37.614292
549,37.51547
550,37.333748
551,24.858437
552,37.88014
553,56.15023
554,29.025343
555,73.229904
556,28.333286
557,39.01949
558,30.742496
559,18.90394
560,31.274652
561,46.975616
562,52.53312
563,58.41816
564,74.05645
565,37.436672
566,74.31011
567,48.56427
568,69.00849
569,47.36496
570,80.583206
571,65.09325
572,33.28622
573,30.096737
574,33.416542
575,58.357327
576,37.470554
577,71.15817
578,36.64429
579,37.258194
580,35.99136
581,23.846588
582,35.64384
583,58.312454
584,24.56885
585,77.0412
586,28.178396
587,38.794773
588,24.793962
589,16.432856
590,27.937067
591,48.82502
592,50.049416
593,60.754627
594,72.165474
595,33.30396
596,71.65222
597,48.78839
598,64.87624
599,49.495438
600,79.973694
601,64.62742
602,36.97305
603,31.55147
604,37.17954
605,56.816277
606,39.17584
607,69.02102
608,38.246723
609,38.562756
610,38.298286
611,26.050798
612,37.307827
613,54.61492
614,29.506994
615,75.31704
616,29.611763
617,40.69407
618,30.322947
619,17.483786
620,28.665712
621,47.83675
622,54.695076
623,59.3913
624,72.10765
625,34.422558
626,71.79641
627,47.298798
628,67.59971
629,48.95311
630,79.234955
631,67.81139
632,37.869015
633,31.1787
634,34.888092
635,59.842663
636,39.52876
637,73.67375
638,40.319355
639,37.458508
640,37.141953
641,24.627378
642,37.802013
643,57.51375
644,27.119667
645,80.09286
646,30.275747
647,40.0286
648,27.023556
649,17.763586
650,27.18104
651,45.134155
652,60.244194
653,60.378258
654,72.128426
655,34.07674
656,68.84747
657,47.57998
658,67.59182
659,46.593872
660,77.666985
661,67.04119
662,38.42222
663,30.481558
664,36.008503
665,60.380295
666,39.19479
667,72.16442
668,39.11827
669,35.925835
670,37.942158
671,24.18044
672,38.328224
673,54.872787
674,28.868065
675,80.33016
676,32.480236
677,39.066143
678,29.015455
679,15.961575
680,30.447247
681,47.41554
682,49.669025
683,61.366734
684,75.65071
685,34.89751
686,76.23497
687,48.1796
688,67.786156
689,47.590546
690,81.107
691,67.053375
692,43.17399
693,34.76361
694,36.31731
695,58.64638
696,40.05406
697,73.06896
698,39.299778
699,39.45025
700,38.770607
701,24.091827
702,38.391632
703,55.199783
704,31.948761
705,78.96225
706,30.718933
707,40.941555
708,33.4085
709,17.592825
710,31.087872
711,42.70351
712,59.810253
713,64.13811
714,73.22758
715,31.828054
716,74.290955
717,47.99681
718,73.556496
719,41.82602
720,72.85627
721,66.13142
722,35.55004
723,30.511875
724,38.368134
725,58.344116
726,36.36668
727,71.4723
728,35.4295
729,37.730534
730,37.50637
731,24.671713
732,39.796883
733,59.846786
734,25.570683
735,74.839806
736,24.696465
737,37.128216
738,29.767399
739,18.581232
740,31.4469
741,49.578014
742,43.372658
743,62.703716
744,68.72393
745,38.56911
746,71.655815
747,50.313004
748,61.773476
749,51.535164
750,76.13144
751,70.00187
752,34.828823
753,26.593098
754,40.52565
755,59.420364
756,37.463467
757,74.47548
758,36.217773
759,36.34258
760,39.105427
761,21.673225
762,41.396534
763,55.198723
764,28.433155
765,80.390396
766,26.105415
767,37.031307
768,30.540184
769,12.958358
770,32.66399
771,48.424034
772,54.840973
773,66.956345
774,73.51654
775,35.6383
776,77.61311
777,50.90003
778,72.38658
779,52.399055
780,81.59625
781,67.25069
782,37.89542
783,27.34045
784,35.929276
785,58.8717
786,38.62396
787,72.611336
788,38.940804
789,34.37265
790,37.259995
791,21.405912
792,38.23478
793,55.290413
794,30.582464
795,78.65807
796,30.154966
797,36.303787
798,32.44072
799,14.962232
800,30.227068
801,45.313225
802,55.123264
803,61.720985
804,76.642586
805,33.87637
806,77.46295
807,47.484207
808,72.829315
809,46.291897
810,86.545395
811,70.705765
812,35.913773
813,29.534592
814,34.714172
815,60.008575
816,37.306255
817,74.3855
818,37.997955
819,36.06001
820,37.14017
821,22.214869
822,37.450497
823,55.739883
824,28.023623
825,81.05599
826,29.537853
827,38.68179
828,28.315243
829,15.801498
830,29.054861
831,45.524208
832,51.0735
833,63.1673
834,73.92254
835,33.398876
836,74.400986
837,47.21765
838,69.961006
839,47.141327
840,82.405876
841,68.00257
842,36.236786
843,30.221025
844,34.783627
845,59.37862
846,38.225887
847,72.76972
848,38.542427
849,36.13621
850,36.059532
851,23.619247
852,35.53862
853,57.352028
854,29.463127
855,80.15144
856,29.47781
857,36.095356
858,29.969624
859,15.741285
860,28.999182
861,45.107872
862,58.018345
863,58.445343
864,81.434525
865,35.333637
866,79.914375
867,46.767204
868,75.98122
869,47.348476
870,87.37171
871,66.00571
872,35.029087
873,31.438242
874,35.654766
875,58.20442
876,38.069546
877,70.116
878,36.817783
879,37.45695
880,38.43469
881,25.968023
882,39.01948
883,56.740013
884,29.13353
885,74.99534
886,28.181803
887,40.03903
888,31.291124
889,19.25743
890,32.70536
891,48.264656
892,58.454937
893,62.792694
894,73.581696
895,35.892757
896,75.346535
897,49.736153
898,70.02817
899,48.40533
900,81.73547
901,67.44346
902,40.734203
903,31.4979
904,38.741817
905,58.126648
906,41.1487
907,72.59353
908,40.39036
909,37.813343
910,39.65972
911,22.459625
912,38.99891
913,54.981285
914,31.430485
915,78.78685
916,32.177597
917,41.580513
918,30.377087
919,14.843614
920,31.681587
921,49.654114
922,58.763042
923,60.95066
924,80.1075
925,31.221825
926,79.1109
927,47.166344
928,75.91493
929,46.50011
930,86.94111
931,67.83024
932,37.685623
933,31.543259
934,36.566963
935,60.429337
936,38.449413
937,72.167915
938,38.74883
939,36.049152
940,37.4343
941,24.410152
942,38.331387
943,56.55443
944,29.072805
945,78.35867
946,29.508873
947,39.478687
948,29.790167
949,16.974682
950,29.362274
951,49.095005
952,50.33523
953,62.096516
954,75.07208
955,35.71432
956,75.77952
957,49.375965
958,68.6908
959,49.10704
960,80.069725
961,66.17184
962,35.42245
963,29.885246
964,35.275772
965,58.318916
966,37.524143
967,70.64172
968,37.67514
969,36.296753
970,36.01927
971,24.530813
972,37.208458
973,58.564316
974,26.74798
975,76.17763
976,28.000578
977,37.14263
978,28.299795
979,16.877588
980,28.735262
981,46.214134
982,42.15713
983,58.5386
984,71.9227
985,33.791534
986,71.68619
987,46.13763
988,61.24973
989,47.488346
990,77.90247
991,67.93899
992,38.075363
993,31.990612
994,36.546036
995,60.587902
996,38.523006
997,73.2053
998,39.339123
999,37.231922
1000,37.925823
1001,26.213398
1002,38.42513
1003,58.588158
1004,27.292574
1005,78.342735
1006,29.303295
1007,41.83016
1008,28.289558
1009,19.648298
1010,28.838858
1011,47.55176
1012,60.563408
1013,61.265972
1014,70.20235
1015,36.386856
1016,69.3581
1017,49.81573
1018,65.83551
1019,49.28496
1020,77.7455
1021,65.274635
1022,36.531013
1023,32.982063
1024,34.903137
1025,58.72914
1026,37.042088
1027,68.46492
1028,37.368767
1029,36.56912
1030,35.228374
1031,27.477661
1032,35.28687
1033,59.409126
1034,29.556435
1035,74.375854
1036,30.170696
1037,39.952
1038,28.893875
1039,21.796429
1040,28.608969
1041,46.474987
1042,54.463844
1043,55.973858
1044,69.814125
1045,34.7645
1046,68.38103
1047,46.144936
1048,64.21746
1049,44.86651
1050,77.999016
1051,65.18399
1052,40.993015
1053,32.760242
1054,38.72172
1055,58.716305
1056,40.879246
1057,71.73499
1058,41.337467
1059,39.116943
1060,38.915813
1061,24.599571
1062,38.709663
1063,57.41848
1064,27.967827
1065,79.835724
1066,31.005186
1067,40.250336
1068,27.429844
1069,16.104092
1070,27.769278
1071,48.13885
1072,53.11397
1073,61.606113
1074,75.24287
1075,31.445833
1076,74.560646
1077,47.37466
1078,69.54446
1079,47.74481
1080,82.782135
1081,68.4074
1082,37.754116
1083,29.578487
1084,35.133392
1085,61.79637
1086,39.842594
1087,74.6746
1088,41.484108
1089,36.39098
1090,37.393612
1091,23.251026
1092,37.084656
1093,58.318947
1094,29.359938
1095,80.83722
1096,30.49829
1097,39.879803
1098,27.81478
1099,16.667654
1100,27.0254
1101,46.774063
1102,49.08951
1103,59.02218
1104,77.24102
1105,31.865545
1106,75.8655
1107,46.63848
1108,70.162315
1109,44.40689
1110,82.484
1111,65.5719
1112,39.628853
1113,29.832941
1114,36.04088
1115,59.696186
1116,40.112957
1117,73.35724
1118,41.068714
1119,35.59901
1120,39.026325
1121,22.896503
1122,38.253796
1123,58.806564
1124,28.405674
1125,81.56794
1126,32.204323
1127,38.559586
1128,27.96805
1129,15.887386
1130,28.619675
1131,46.211372
1132,58.55346
1133,58.32946
1134,83.17206
1135,33.90814
1136,83.262535
1137,46.99168
1138,78.464485
1139,46.65422
1140,90.65194
1141,68.350945
1142,39.466663
1143,30.606152
1144,38.848553
1145,58.91632
1146,39.611835
1147,72.72033
1148,39.47349
1149,36.863964
1150,38.58289
1151,23.900383
1152,39.331116
1153,57.765915
1154,27.503748
1155,76.35089
1156,30.230652
1157,35.990223
1158,26.216429
1159,16.316721
1160,29.844591
1161,48.368324
1162,52.6751
1163,62.07966
1164,73.909996
1165,34.225594
1166,73.59334
1167,49.275356
1168,67.95699
1169,48.814198
1170,84.071785
1171,65.29278
1172,37.131096
1173,31.078474
1174,35.703114
1175,56.864513
1176,38.31083
1177,69.16529
1178,37.91938
1179,37.519695
1180,36.818207
1181,24.131279
1182,35.36192
1183,54.687218
1184,27.226076
1185,76.62904
1186,29.343922
1187,39.386665
1188,27.262173
1189,15.457193
1190,26.084534
1191,45.303513
1192,53.438034
1193,58.617416
1194,72.22045
1195,31.03044
1196,70.97931
1197,44.272194
1198,66.744194
1199,45.956577
1200,80.016785
1201,66.46923
1202,39.41334
1203,30.65004
1204,40.83381
1205,58.38264
1206,41.63078
1207,72.99054
1208,41.364468
1209,37.305557
1210,41.51378
1211,23.241114
1212,42.083126
1213,57.00834
1214,30.05798
1215,76.38472
1216,31.52479
1217,36.49326
1218,30.515196
1219,16.882484
1220,34.243416
1221,47.42294
1222,50.846973
1223,64.17843
1224,78.821014
1225,33.214855
1226,78.55875
1227,47.53308
1228,70.630165
1229,47.485153
1230,80.99577
1231,66.48765
1232,37.251064
1233,32.2729
1234,35.36586
1235,58.091595
1236,39.04323
1237,71.38072
1238,38.456917
1239,38.06453
1240,37.288082
1241,23.976425
1242,37.26691
1243,58.15046
1244,26.863995
1245,77.740074
1246,30.260014
1247,39.7092
1248,26.886276
1249,15.988883
1250,29.074606
1251,48.859398
1252,53.43408
1253,61.652416
1254,73.305405
1255,33.55898
1256,73.11143
1257,48.77218
1258,68.349495
1259,48.770912
1260,80.057304
1261,66.79754
1262,36.552765
1263,27.143303
1264,34.418247
1265,60.48
1266,36.95145
1267,72.72305
1268,37.529163
1269,32.568817
1270,35.043564
1271,21.231339
1272,35.285427
1273,59.69828
1274,23.576847
1275,78.57605
1276,26.21203
1277,35.748707
1278,23.782005
1279,12.917989
1280,24.37382
1281,42.946995
1282,59.86611
1283,59.201565
1284,72.417984
1285,32.126595
1286,70.23062
1287,44.78462
1288,67.12157
1289,44.159554
1290,83.03171
1291,66.38701
1292,36.232037
1293,34.30717
1294,34.921875
1295,58.651226
1296,37.844864
1297,69.415825
1298,37.64773
1299,37.702797
1300,35.260586
1301,27.186821
1302,34.459183
1303,59.902718
1304,28.950731
1305,74.53256
1306,30.565985
1307,41.160213
1308,28.236408
1309,22.04267
1310,27.339214
1311,48.769436
1312,52.926327
1313,53.83495
1314,70.49888
1315,34.672234
1316,68.05004
1317,45.972034
1318,64.0915
1319,45.96372
1320,76.41623
1321,65.84275
1322,34.86904
1323,29.658947
1324,34.926964
1325,58.205486
1326,37.127792
1327,70.79228
1328,36.874317
1329,36.385086
1330,35.88592
1331,24.21077
1332,37.51464
1333,58.345634
1334,26.29763
1335,76.34045
1336,27.635035
1337,37.431915
1338,28.14482
1339,16.598349
1340,29.172865
1341,46.221573
1342,42.11392
1343,59.024147
1344,71.25859
1345,34.597675
1346,71.7938
1347,46.76107
1348,61.356056
1349,47.671444
1350,76.87485
1351,65.888535
1352,39.124454
1353,31.73594
1354,38.588715
1355,59.204372
1356,39.56524
1357,71.07814
1358,38.126865
1359,37.591743
1360,38.887035
1361,25.296133
1362,39.39816
1363,54.65822
1364,30.266628
1365,76.044846
1366,28.72963
1367,40.00626
1368,31.7607
1369,18.09471
1370,31.676481
1371,43.2481
1372,58.113537
1373,63.432865
1374,75.42934
1375,32.416916
1376,76.32454
1377,47.20058
1378,72.90688
1379,41.50907
1380,81.56456
1381,69.44246
1382,38.359035
1383,32.755657
1384,34.349648
1385,61.67496
1386,37.68733
1387,75.444214
1388,37.9836
1389,38.796124
1390,37.562996
1391,23.497532
1392,38.99166
1393,57.79367
1394,24.253174
1395,82.79806
1396,28.018934
1397,40.69279
1398,25.598171
1399,16.690596
1400,30.445896
1401,45.85407
1402,50.713276
1403,64.83698
1404,74.87226
1405,34.76521
1406,75.93058
1407,48.828285
1408,70.11944
1409,43.90016
1410,80.362656
1411,66.71868
1412,36.313377
1413,30.934433
1414,35.83661
1415,60.40483
1416,38.33062
1417,72.276535
1418,37.20857
1419,36.792336
1420,36.855892
1421,25.610395
1422,36.638554
1423,59.370644
1424,30.165813
1425,76.824615
1426,28.10913
1427,39.825966
1428,30.002842
1429,17.90507
1430,29.353575
1431,50.40832
1432,60.47767
1433,61.061066
1434,75.477615
1435,34.30989
1436,75.245575
1437,48.241768
1438,71.223045
1439,49.220387
1440,82.12888
1441,70.32435
1442,40.043015
1443,30.09223
1444,35.51826
1445,61.16988
1446,38.849957
1447,76.55258
1448,40.210808
1449,36.77219
1450,36.41342
1451,20.699099
1452,35.953396
1453,58.262367
1454,30.102352
1455,83.695465
1456,32.675247
1457,40.94457
1458,29.001976
1459,14.516409
1460,28.765945
1461,46.497894
1462,53.915104
1463,61.193222
1464,78.917435
1465,29.221285
1466,76.679634
1467,46.084896
1468,74.18156
1469,44.24647
1470,82.61525
1471,68.47823
1472,37.285072
1473,26.968695
1474,38.551247
1475,57.225883
1476,38.37488
1477,72.61291
1478,37.551193
1479,35.201736
1480,38.26414
1481,20.82384
1482,40.287346
1483,55.499443
1484,28.498722
1485,77.11896
1486,28.063786
1487,36.786777
1488,30.825191
1489,13.961392
1490,31.715166
1491,49.396854
1492,47.628117
1493,62.854477
1494,74.41381
1495,33.10487
1496,75.95054
1497,48.295956
1498,66.41603
1499,50.811363
1500,80.54174
1501,69.51637
1502,36.178726
1503,30.18592
1504,35.000057
1505,59.636818
1506,37.970085
1507,73.49587
1508,38.324646
1509,36.71069
1510,36.463627
1511,22.920622
1512,36.2593
1513,57.17552
1514,29.56251
1515,80.46608
1516,28.919216
1517,36.64723
1518,29.939392
1519,15.67289
1520,29.804495
1521,47.92499
1522,57.54328
1523,58.416985
1524,82.21805
1525,37.061714
1526,81.084984
1527,47.973633
1528,75.26942
1529,48.874477
1530,89.53295
1531,66.00769
1532,37.976913
1533,29.921753
1534,36.54559
1535,58.739243
1536,39.085003
1537,69.61905
1538,38.22436
1539,37.041855
1540,36.930832
1541,26.24944
1542,37.74634
1543,56.64332
1544,31.0994
1545,75.704384
1546,30.65323
1547,40.6052
1548,31.112017
1549,18.98793
1550,30.372223
1551,46.550552
1552,57.421917
1553,60.16341
1554,74.06458
1555,34.417545
1556,74.027534
1557,47.42431
1558,70.392235
1559,45.36529
1560,77.157234
1561,68.458565
1562,39.82148
1563,33.213192
1564,37.67482
1565,59.033875
1566,41.609695
1567,73.39251
1568,41.007607
1569,38.538357
1570,39.94158
1571,24.867
1572,38.813477
1573,55.611732
1574,30.829994
1575,80.08971
1576,33.683075
1577,42.48503
1578,29.920498
1579,16.646988
1580,31.37905
1581,48.641857
1582,57.105186
1583,60.627266
1584,79.96104
1585,32.325222
1586,77.86203
1587,47.304935
1588,75.35674
1589,47.31726
1590,85.013435
1591,69.82917
1592,38.34687
1593,32.77204
1594,35.20449
1595,59.23492
1596,38.793976
1597,74.72537
1598,38.99222
1599,37.475945
1600,37.469067
1601,22.108576
1602,37.26453
1603,54.74176
1604,30.764807
1605,81.115005
1606,31.467098
1607,39.612503
1608,31.876272
1609,15.609243
1610,30.966917
1611,43.57351
1612,56.88098
1613,62.95813
1614,75.175575
1615,31.64871
1616,74.60726
1617,47.234684
1618,73.103035
1619,43.372314
1620,77.48101
1621,67.179184
1622,38.860725
1623,31.983763
1624,38.028557
1625,59.47714
1626,39.728107
1627,72.41985
1628,41.063553
1629,36.310833
1630,38.175556
1631,25.68284
1632,39.19483
1633,58.064972
1634,27.148373
1635,77.924385
1636,30.12201
1637,41.14195
1638,27.660376
1639,19.172209
1640,27.788229
1641,47.559715
1642,59.659863
1643,60.440044
1644,72.05087
1645,34.623104
1646,70.54327
1647,48.43181
1648,67.10021
1649,49.42597
1650,81.249535
1651,65.506905
1652,37.98144
1653,30.092777
1654,35.106995
1655,59.70429
1656,40.46382
1657,71.54006
1658,40.416477
1659,35.718925
1660,37.640568
1661,24.59006
1662,37.04561
1663,57.959198
1664,30.422316
1665,79.4063
1666,32.392662
1667,38.395714
1668,28.8939
1669,16.343622
1670,26.958729
1671,48.877712
1672,48.512093
1673,58.829414
1674,77.59662
1675,34.778103
1676,76.91669
1677,47.22075
1678,70.50756
1679,47.026756
1680,84.38324
1681,65.605255
1682,39.96659
1683,31.621325
1684,39.450253
1685,58.59676
1686,40.24729
1687,70.037796
1688,39.28251
1689,35.864445
1690,38.169262
1691,25.361254
1692,38.64032
1693,55.64634
1694,31.435852
1695,76.094635
1696,31.124916
1697,39.66043
1698,31.99316
1699,18.243681
1700,29.789148
1701,48.24568
1702,58.179173
1703,61.057526
1704,76.59191
1705,33.326603
1706,76.60473
1707,47.505928
1708,70.92554
1709,48.498768
1710,83.85477
1711,67.30087
1712,36.851105
1713,29.689573
1714,36.40977
1715,59.1977
1716,38.533714
1717,73.308716
1718,38.385254
1719,36.59857
1720,38.078705
1721,22.817797
1722,38.91929
1723,57.93888
1724,26.492165
1725,79.089676
1726,28.651434
1727,36.895905
1728,26.328213
1729,15.630378
1730,30.30559
1731,47.635426
1732,49.97879
1733,63.148403
1734,74.90023
1735,33.18341
1736,75.479256
1737,49.906765
1738,67.43509
1739,49.490086
1740,85.73493
1741,68.00272
1742,39.7342
1743,29.188107
1744,36.838207
1745,59.8542
1746,38.87927
1747,72.06362
1748,38.478264
1749,35.15779
1750,37.45801
1751,22.466778
1752,37.939796
1753,56.952995
1754,31.911467
1755,79.01808
1756,30.156893
1757,37.654667
1758,31.285025
1759,14.896047
1760,30.757322
1761,48.28496
1762,56.811794
1763,61.82169
1764,74.54899
1765,32.852364
1766,74.519966
1767,48.63129
1768,71.27909
1769,45.95443
1770,82.93406
1771,62.171276
1772,36.813065
1773,30.727179
1774,36.935745
1775,58.47093
1776,37.95223
1777,71.23086
1778,36.585953
1779,37.418114
1780,38.04964
1781,24.719715
1782,38.09684
1783,56.25338
1784,29.546066
1785,76.174706
1786,28.94643
1787,40.04433
1788,31.596369
1789,17.408155
1790,31.188007
1791,47.89383
1792,56.39448
1793,62.88172
1794,71.52001
1795,35.256332
1796,72.92136
1797,49.186066
1798,70.276436
1799,48.213585
1800,75.184044
1801,69.51789
1802,37.168606
1803,29.224571
1804,37.31238
1805,60.05441
1806,38.989033
1807,73.627426
1808,39.19724
1809,35.957745
1810,37.98526
1811,22.276314
1812,39.41914
1813,58.21794
1814,27.25994
1815,79.27788
1816,30.770205
1817,34.981823
1818,26.171644
1819,15.155071
1820,29.715723
1821,48.821815
1822,52.74847
1823,62.417732
1824,74.97123
1825,34.6552
1826,75.2797
1827,49.212757
1828,69.79845
1829,50.808666
1830,84.665115
1831,69.39596
1832,41.968697
1833,31.195984
1834,38.965855
1835,59.286137
1836,40.528423
1837,73.60861
1838,40.24246
1839,37.689133
1840,39.794422
1841,24.518906
1842,39.502247
1843,55.02224
1844,31.326065
1845,79.41114
1846,33.776608
1847,43.865047
1848,31.449295
1849,15.780153
1850,33.72505
1851,48.09539
1852,62.987072
1853,63.834473
1854,79.43627
1855,32.353584
1856,80.2956
1857,49.10922
1858,74.71626
1859,68.187386
1860,34.388435
1861,27.83099
1862,35.731056
1863,59.803913
1864,35.52689
1865,73.17325
1866,35.267178
1867,35.2308
1868,36.231308
1869,21.716698
1870,37.796833
1871,57.9347
1872,23.840572
1873,76.34747
1874,25.448723
